Distination,appid,len,path,t,state,seq,data_cnt
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4755.256999969482,381,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4755.256999969482,382,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4755.256999969482,381,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4749.7580000162125,382,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4749.7580000162125,381,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4745.146000027657,382,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4745.146000027657,381,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4755.256999969482,382,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4755.256999969482,381,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4747.115000009537,381,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4760.147000074387,382,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4760.147000074387,383,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4760.147000074387,383,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4760.147000074387,382,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4760.147000074387,383,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4760.147000074387,382,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4749.7580000162125,382,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4749.7580000162125,381,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4760.147000074387,383,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4760.147000074387,382,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4755.256999969482,382,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4755.256999969482,381,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4762.116000056267,382,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4762.116000056267,382,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4762.116000056267,382,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4762.116000056267,382,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4764.7590000629425,382,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4764.7590000629425,383,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4764.7590000629425,383,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4764.7590000629425,382,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4764.7590000629425,383,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4764.7590000629425,382,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4764.7590000629425,383,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4764.7590000629425,382,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4760.147000074387,383,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4760.147000074387,382,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4755.256999969482,382,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4755.256999969482,381,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4762.116000056267,382,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4770.256999969482,382,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4770.256999969482,383,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4770.256999969482,383,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4770.256999969482,382,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,2,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4770.256999969482,383,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4770.256999969482,382,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4764.7590000629425,383,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4764.7590000629425,382,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4770.256999969482,383,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4770.256999969482,382,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4770.256999969482,383,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4770.256999969482,382,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4770.147000074387,384,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4770.147000074387,383,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4772.116000056267,383,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4785.148000001907,384,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4785.148000001907,385,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4785.148000001907,385,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4785.148000001907,384,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4785.148000001907,385,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4785.148000001907,384,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4774.7590000629425,384,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4774.7590000629425,383,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4785.148000001907,385,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4785.148000001907,384,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4787.1169999837875,384,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4787.1169999837875,384,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4787.1169999837875,384,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4787.1169999837875,384,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4789.759999990463,384,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4789.759999990463,385,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4789.759999990463,385,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4789.759999990463,384,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4789.759999990463,385,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4789.759999990463,384,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4789.759999990463,385,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4789.759999990463,384,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4785.148000001907,385,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4785.148000001907,384,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4780.2580000162125,384,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4780.2580000162125,383,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4787.1169999837875,384,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4795.2580000162125,384,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4795.2580000162125,385,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4795.2580000162125,385,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4795.2580000162125,384,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4789.759999990463,385,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4789.759999990463,384,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4795.2580000162125,385,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4795.2580000162125,384,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4795.2580000162125,385,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4795.2580000162125,384,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4795.2580000162125,385,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4795.2580000162125,384,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,2,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4795.148000001907,386,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4795.148000001907,385,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4797.1169999837875,385,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4810.148000001907,386,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4810.148000001907,387,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4810.148000001907,387,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4810.148000001907,386,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4810.148000001907,387,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4810.148000001907,386,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4799.759999990463,386,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4799.759999990463,385,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4810.148000001907,387,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4810.148000001907,386,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4812.1169999837875,386,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4812.1169999837875,386,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4812.1169999837875,386,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4812.1169999837875,386,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4814.759999990463,386,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4814.759999990463,387,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4814.759999990463,387,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4814.759999990463,386,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4814.759999990463,387,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4814.759999990463,386,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4814.759999990463,387,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4814.759999990463,386,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4810.148000001907,387,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4810.148000001907,386,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4805.2580000162125,386,5,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4805.2580000162125,385,5,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4812.1169999837875,386,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,0,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4820.2580000162125,386,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4820.2580000162125,387,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4820.2580000162125,387,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4820.2580000162125,386,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,2,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4820.2580000162125,387,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4820.2580000162125,386,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4814.759999990463,387,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4814.759999990463,386,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4820.2580000162125,387,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4820.2580000162125,386,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4820.2580000162125,387,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4820.2580000162125,386,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4830.2580000162125,387,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,0,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,1,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4830.2580000162125,387,1,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,2,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4830.2580000162125,387,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,4,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,4,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4820.148000001907,388,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4820.148000001907,387,5,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,3,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4830.2580000162125,387,3,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4822.1169999837875,387,5,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4835.148000001907,388,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4835.148000001907,389,0,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4835.148000001907,389,1,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4835.148000001907,388,1,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4835.148000001907,389,2,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4835.148000001907,388,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4824.759999990463,388,5,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4824.759999990463,387,5,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4835.148000001907,389,3,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4835.148000001907,388,3,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,4,1
01:0c:cd:01:00:07,7,104,E1Q3CTRL/LLN0$TRIP,4830.2580000162125,387,4,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4837.1169999837875,388,0,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4837.1169999837875,388,1,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4837.1169999837875,388,2,1
01:0c:cd:01:00:03,3,104,E1Q1CTRL/LLN0$TRIP,4837.1169999837875,388,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4839.761000037193,388,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4839.761000037193,389,0,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4839.761000037193,389,1,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4839.761000037193,388,1,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4839.761000037193,389,2,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4839.761000037193,388,2,1
01:0c:cd:01:00:04,4,105,E1Q2CTRL/LLN0$STAT,4839.761000037193,389,3,1
01:0c:cd:01:00:05,5,104,E1Q2CTRL/LLN0$TRIP,4839.761000037193,388,3,1
01:0c:cd:01:00:01,1,105,D1Q1CTRL/LLN0$STAT,4835.148000001907,389,4,1
01:0c:cd:01:00:02,2,104,D1Q1CTRL/LLN0$TRIP,4835.148000001907,388,4,1
01:0c:cd:01:00:06,6,105,E1Q3CTRL/LLN0$STAT,4830.2580000162125,388,5,1
